"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"904","Trp63",3593.431976,2.007216579,0.649498058,3.090411982,0.00199879,0.017985603
"905","Ccdc50",991.6600902,-2.151295363,0.722808327,-2.976301299,0.002917481,0.023901259
"906","Atp13a5",183.2133237,-3.39198018,1.091724654,-3.10699238,0.001890013,0.017211098
"907","Lrrc15",1199.511346,-8.853433376,1.782233847,-4.96760478,6.78e-07,4.32e-05
"908","Lsg1",480.2568077,1.279501727,0.430278925,2.973656508,0.002942743,0.024059537
"909","Apod",193.7610156,-5.733432341,1.186167005,-4.833579349,1.34e-06,7.55e-05
"910","Bdh1",741.8938217,1.225351417,0.406788983,3.012253202,0.002593162,0.02177831
"911","Dlg1",1689.196573,1.03482844,0.258054851,4.010110394,6.07e-05,0.001367669
"912","Senp5",693.2570796,1.452943258,0.492232983,2.951738928,0.0031599,0.025360052
"913","Fbxo45",1256.536089,-1.567260221,0.550043302,-2.84933971,0.004381007,0.031856869
"914","Tfrc",1827.600947,1.895503638,0.482185997,3.931063222,8.46e-05,0.001763599
"915","Tnk2",1677.449735,-1.192592407,0.38373117,-3.107885157,0.001884313,0.017192516
"916","Mylk",101.8984857,-3.136199714,1.028961615,-3.04792683,0.00230426,0.020030643
"917","Pdia5",33.19608224,-3.578907195,1.110261979,-3.223479919,0.001266432,0.012821996
"918","Dirc2",433.0914828,-2.231875434,0.526833057,-4.236399752,2.27e-05,0.000656165
"919","Fam162a",5499.542188,3.667586057,0.853283119,4.298205337,1.72e-05,0.000529933
"920","Stfa2l1",86.33946046,4.382993299,1.494911294,2.931942061,0.003368496,0.026508148
"921","Stfa1",22360.66911,8.421190345,2.073877163,4.060602283,4.89e-05,0.001177812
"922","BC117090",39444.336,7.695190354,2.076138377,3.706492034,0.00021015,0.003432299
"923","BC100530",141386.3569,7.792573276,1.684358086,4.626435044,3.72e-06,0.000167668
"924","Stfa3",57820.69591,6.166539006,1.470413637,4.193744433,2.74e-05,0.000766145
"925","Cd86",151.327281,2.906370716,0.798669024,3.639017701,0.00027368,0.004172805
"926","Ildr1",14.22960626,-5.553462056,1.575809272,-3.52419684,0.000424769,0.00583402
"927","Eaf2",16.689446,-3.782410275,1.42195962,-2.659998373,0.007814103,0.048739833
"928","Fstl1",286.7323065,-5.189940444,1.761447818,-2.946406014,0.003214901,0.025665904
"929","Cd80",11.81239886,10.06468076,3.090866344,3.256265281,0.001128882,0.011826715
"930","Qtrtd1",235.9807837,1.933354187,0.725428626,2.665119791,0.00769609,0.048199353
"931","Atp6v1a",4253.670313,1.649008414,0.320872473,5.139139541,2.76e-07,2.21e-05
"932","Naa50",2258.747356,1.394706076,0.372458308,3.744596502,0.000180684,0.003102716
"933","Cd200",507.5290837,2.306609103,0.42870092,5.380462217,7.43e-08,7.98e-06
"934","Gcsam",10.59184662,-6.015449791,1.682773427,-3.574723545,0.000350598,0.005059477
"935","Plcxd2",2123.576582,-2.46172694,0.805807693,-3.054980686,0.00225075,0.019651156
"936","Cd96",28.34975232,-4.637916852,1.218954779,-3.804830935,0.000141901,0.00257179
"937","Pvrl3",505.8815577,-3.028539027,0.922966731,-3.281308984,0.001033265,0.011157832
"938","C330027C09Rik",251.9308097,2.177330996,0.629963849,3.456279277,0.000547688,0.006997016
"939","Ift57",30.4770831,-3.091175018,0.925031386,-3.341697444,0.000832678,0.009458554
"940","5330426P16Rik",33.32490707,3.139856317,1.094305502,2.869268509,0.004114224,0.030487707
"941","Cblb",1052.25387,2.535762969,0.642231691,3.948361633,7.87e-05,0.0016612
"942","Nxpe3",23.51625441,-4.391655459,1.25664523,-3.494745656,0.000474514,0.006385991
"943","Abi3bp",129.4658204,-4.024251269,0.919672748,-4.375742651,1.21e-05,0.000405218
"944","Tmem45a2",7.339043288,-9.353505059,2.585959605,-3.617034481,0.000297998,0.004481336
"945","Cmss1",88.41814731,-4.160665493,0.898311222,-4.631652582,3.63e-06,0.00016585
"946","Filip1l",1138.177446,2.905052037,0.87108035,3.334998931,0.000852997,0.009614014
"947","Cpox",1412.248994,1.244407891,0.368263096,3.379127328,0.000727163,0.008550705
"948","Pros1",1023.338391,1.056522105,0.254212484,4.156059087,3.24e-05,0.000873024
"949","Cggbp1",1672.653634,1.092382686,0.351822113,3.10492901,0.001903247,0.017287827
"950","Gbe1",169.4252467,-3.031476556,0.93300471,-3.249154609,0.001157485,0.012032616
"951","E330011O21Rik",20.20824935,-2.824133749,0.901719143,-3.131943877,0.001736531,0.016243907
"952","Gm10791",44.21887535,-3.603284782,0.876473005,-4.111118951,3.94e-05,0.001001902
"953","Ltn1",725.527983,1.012305318,0.224758159,4.503975845,6.67e-06,0.000254914
"954","Krtap24-1",58.15430049,-9.263161448,1.702126315,-5.442111649,5.27e-08,5.99e-06
"955","Krtap26-1",101.7199596,-8.319004412,2.230199481,-3.730161576,0.000191357,0.003222065
"956","Krtap27-1",14.41829045,-9.922706339,2.30409641,-4.306549976,1.66e-05,0.000514847
"957","2310061N02Rik",11.26227252,-6.20509408,1.784240072,-3.477723752,0.000505691,0.006680544
"958","Krtap13-1",229.2172633,-8.920256559,2.635053394,-3.385228011,0.000711192,0.008417801
"959","Krtap14",504.2942557,-11.5468413,2.376692804,-4.858365067,1.18e-06,6.89e-05
"960","Krtap15",845.2495029,-11.15835217,2.671332033,-4.177074221,2.95e-05,0.000811843
"961","Krtap19-1",12.19920747,-15.04603146,4.015702681,-3.746799167,0.000179105,0.003092888
"962","Krtap19-2",43.91778531,-16.44836037,3.923231847,-4.192553745,2.76e-05,0.000767981
"963","Krtap19-3",137.2967933,-14.05757855,3.404661466,-4.128921094,3.64e-05,0.000951024
"964","Krtap19-4",24.82515803,-15.46677857,4.300433705,-3.596562495,0.00032245,0.004783529
"965","Krtap19-5",73.62696318,-16.66319206,4.372563855,-3.810851623,0.000138489,0.002527833
"966","Krtap19-9b",290.8729608,-10.94533917,2.899805369,-3.774508209,0.000160324,0.002845282
"967","Krtap16-3",260.6862341,-11.5732295,3.232337565,-3.580452,0.000343,0.004996751
"968","Krtap22-2",1014.487542,-8.285652422,2.02091332,-4.099954382,4.13e-05,0.001037738
"969","Gm10229",1604.659121,-8.404791822,2.206403276,-3.809272726,0.000139376,0.002538
"970","Krtap6-1",873.2203795,-9.001237902,2.279249653,-3.949211044,7.84e-05,0.001657594
"971","Gm10228",836.3217603,-8.48748266,2.261626893,-3.752821778,0.000174855,0.003036553
"972","Krtap6-5",839.8787545,-8.510045659,2.174623802,-3.913341539,9.1e-05,0.001850534
"973","1110025L11Rik",819.8418184,-8.610787086,2.324769295,-3.703931872,0.000212283,0.00345979
"974","Krtap20-2",17.56492367,-8.11396122,2.573671959,-3.152678877,0.001617797,0.015414704
"975","Krtap21-1",628.2868019,-9.867189181,2.331739167,-4.231686511,2.32e-05,0.000666312
"976","Krtap6-2",443.4872836,-9.917380535,2.434297476,-4.074021615,4.62e-05,0.001123693
"977","Krtap8-1",2011.817028,-8.993747054,2.442631327,-3.681991201,0.000231419,0.003697178
"978","Krtap7-1",1738.333978,-9.196636281,2.320860833,-3.962597046,7.41e-05,0.001592128
"979","Krtap11-1",221.9702439,-7.041332921,2.097588493,-3.356870494,0.0007883,0.00908587
"980","Mis18a",202.5539713,2.616567173,0.812367443,3.220915852,0.001277817,0.012894789
"981","Ifnar1",481.4591825,-1.239946389,0.354347165,-3.499241734,0.000466583,0.006312429
"982","Tmem50b",1866.328798,1.500337316,0.329803947,4.549179382,5.39e-06,0.000217474
"983","Gart",555.3464497,1.335019645,0.434331723,3.073732758,0.002113987,0.018845631
"984","Cbr3",1481.493992,1.71537704,0.569236198,3.013471465,0.002582773,0.021702921
"985","Wrb",146.1004622,2.593997424,0.732693182,3.540359712,0.000399582,0.005572755
"986","Bace2",597.0601241,1.643517986,0.349643398,4.700554896,2.59e-06,0.000128631
"987","Tmprss2",13.19087212,-6.228034284,1.517563793,-4.103968684,4.06e-05,0.001024909
"988","Ripk4",1298.403755,1.218644593,0.455436041,2.675775482,0.007455657,0.04727145
"989","C2cd2",5203.806608,-1.75299228,0.605083474,-2.897108178,0.003766199,0.028811701
"990","Dynlt1a",319.7947078,2.468001175,0.741116839,3.33011078,0.000868114,0.009724526
"991","Dynlt1b",445.7076568,2.903665437,0.722733396,4.017616254,5.88e-05,0.001346559
"992","Fndc1",56.2767943,-8.091163099,2.206283874,-3.6673264,0.0002451,0.003828191
"993","Gm11166",100.3443179,-3.349917099,1.143595172,-2.9292858,0.003397419,0.026653869
"994","Tcte2",13.29881049,-3.196327093,1.063514162,-3.005439145,0.002651977,0.022175314
"995","Phf10",968.676423,1.175338458,0.350971197,3.348817417,0.000811573,0.00928746
"996","9030025P20Rik",699.0793218,-1.828688782,0.501091366,-3.649411874,0.000262841,0.004059909
"997","Ermard",395.9512703,-1.581035379,0.507537185,-3.115112401,0.001838748,0.016915978
"998","Prdm9",332.4535581,-1.892126859,0.603690785,-3.134264938,0.001722852,0.016189228
"999","Zfp54",177.3841441,1.539344872,0.470251965,3.273446975,0.001062443,0.011347248
"1000","Zfp52",105.6658121,3.112132095,0.701886974,4.433950494,9.25e-06,0.00033069
"1001","2210404O09Rik",81.0493396,2.117603431,0.701338466,3.019374431,0.002532973,0.021472288
"1002","Zfp758",116.0223037,1.555450038,0.587529369,2.647442187,0.008110323,0.049999016
"1003","9530082P21Rik",330.241255,-2.577766602,0.550470537,-4.682842093,2.83e-06,0.000136738
"1004","Pdpk1",1237.660083,1.460971578,0.367401309,3.976500741,6.99e-05,0.001524622
"1005","Tbc1d24",211.5836714,-2.610115434,0.826677037,-3.157358093,0.001592057,0.015245062
"1006","Abca17",12.02305389,-4.557150953,1.370853078,-3.324317556,0.000886352,0.009864116
"1007","E4f1",674.539858,-2.24623554,0.51617282,-4.351712164,1.35e-05,0.000438194
"1008","Slc9a3r2",45.29952028,-4.062158166,1.403756985,-2.893775924,0.003806397,0.029003725
"1009","Spsb3",2314.364767,-1.655926505,0.602823486,-2.746950881,0.006015214,0.040247204
"1010","Hn1l",347.2750919,2.177679564,0.704290198,3.092020262,0.001987993,0.017930435
"1011","Tmem204",21.66178037,-8.381014817,2.558563136,-3.275672465,0.001054107,0.011266047
"1012","Gnptg",561.3609831,-1.196438288,0.41480446,-2.884342876,0.003922314,0.029550024
"1013","Tsr3",250.8812568,-1.004838898,0.311444809,-3.226378703,0.001253674,0.012725734
"1014","Chtf18",41.30237293,2.768842997,1.032796713,2.680917709,0.007342057,0.046782783
"1015","Wdr90",116.2993639,3.113871683,0.91246491,3.41259335,0.000643479,0.007827014
"1016","Rgs11",72.94374273,-2.685688018,0.85146559,-3.154194427,0.001609418,0.015372995
"1017","Itfg3",5243.473463,-1.743164921,0.604256392,-2.884810065,0.003916499,0.029535166
"1018","Neurl1b",198.7963303,2.352439933,0.710131668,3.312681352,0.000924062,0.010170754
"1019","Bak1",358.4093564,2.321848702,0.568165602,4.086570351,4.38e-05,0.001085242
"1020","Slc26a8",19.24510166,-3.2275812,1.034111953,-3.121113909,0.001801683,0.016620691
"1021","Mapk13",10672.00691,-2.5936949,0.6866655,-3.777232,0.000158581,0.002830698
"1022","Stk38",1606.183479,-1.113498678,0.375306126,-2.966907813,0.003008111,0.024396656
"1023","Rab44",146.633446,-3.616556052,0.69261381,-5.221605463,1.77e-07,1.58e-05
"1024","Dnah8",74.64880683,3.283023928,0.977901159,3.357214478,0.00078732,0.00908587
"1025","Slc37a1",210.1381286,-2.480525368,0.663878494,-3.736414704,0.000186663,0.003176987
"1026","Cryaa",9.207288611,-8.816311775,1.860060306,-4.739798891,2.14e-06,0.000112215
"1027","Akap8l",348.8932201,-2.134178557,0.507347169,-4.206544724,2.59e-05,0.000731239
"1028","Pglyrp2",29.98394741,-7.156787252,1.111167083,-6.440784075,1.19e-10,4.06e-08
"1029","Cyp4f17",86.51419454,3.862131255,1.018871761,3.790596033,0.000150286,0.002710973
"1030","Cyp4f16",158.3358688,2.555110823,0.716285564,3.567167834,0.00036086,0.005178397
"1031","Cyp4f13",195.1087269,-1.167552818,0.433210781,-2.695114873,0.007036437,0.045188906
"1032","Angptl4",115.3729678,-2.858987311,1.043053429,-2.740978776,0.006125646,0.040737802
"1033","Kifc1",216.373253,3.252541074,0.957615022,3.396501725,0.000682531,0.008195174
"1034","Tapbp",2488.495342,-1.571008963,0.543568819,-2.89017491,0.003850275,0.029193331
"1035","H2-K1",29974.54381,-1.850328903,0.455857344,-4.059008653,4.93e-05,0.001179645
"1036","H2-Ab1",2497.895444,-2.403886697,0.721499543,-3.331792404,0.000862886,0.009673008
"1037","H2-Aa",2005.903391,-2.073920819,0.645506976,-3.212855779,0.001314223,0.013192873
"1038","H2-Eb1",2006.217101,-1.855532302,0.628305146,-2.953234289,0.003144632,0.025263904
"1039","Fkbpl",119.4102252,-1.427677936,0.489788267,-2.914887989,0.003558162,0.027591017
"1040","Tnxb",290.3387599,-3.522574482,1.043374787,-3.376135331,0.000735118,0.008631032
"1041","C4b",326.6989044,-2.887864644,0.922611861,-3.130097028,0.001747486,0.016267176
"1042","Ly6g6d",55.52981876,-5.618669894,1.180168543,-4.760904639,1.93e-06,0.000102848
"1043","Gpank1",400.5576481,-1.488165946,0.542800899,-2.741642372,0.006113286,0.040690816
"1044","D17H6S53E",450.8836086,-1.853405272,0.528503995,-3.506889809,0.000453377,0.006171788
"1045","Apom",11.41771038,-3.346570909,1.162134943,-2.879674971,0.003980853,0.029786629
"1046","Ltb",30.45334535,-4.111630389,1.528560627,-2.689870664,0.007147972,0.04573571
"1047","H2-D1",9652.247002,-1.607718743,0.483495259,-3.325200635,0.000883549,0.009847186
"1048","H2-Q4",2714.879341,-3.687676373,0.793484968,-4.647443271,3.36e-06,0.000155576
"1049","H2-Q10",346.8306874,-1.501609408,0.565758801,-2.654151213,0.007950819,0.049332311
"1050","Psors1c2",1608.754897,-4.936239251,0.852038819,-5.793444082,6.9e-09,1.14e-06
"1051","Tubb5",2424.686909,1.808758294,0.679937631,2.660182657,0.007809828,0.048739833
"1052","Gm8801",358.6651819,-2.108931473,0.508310191,-4.148906535,3.34e-05,0.000894474
"1053","Abcf1",2458.557957,-1.205374818,0.396669436,-3.038738829,0.002375707,0.020455038
"1054","H2-T10",2037.270036,-1.728653929,0.537366402,-3.216899907,0.001295838,0.013033857
"1055","H2-T3",4.468386808,-7.455627018,2.695855466,-2.765588554,0.005682018,0.038713904
"1056","Trim26",599.1320804,-2.150833571,0.422173791,-5.094663892,3.49e-07,2.59e-05
"1057","Gabbr1",136.5153661,-3.004598526,0.897320338,-3.348412375,0.00081276,0.009294126
"1058","Ubd",56.60911352,-5.67143843,1.694816011,-3.346344614,0.000818846,0.009349805
"1059","Olfr94",18.69857282,-4.905748711,1.574858658,-3.115040633,0.001839196,0.016915978
"1060","H2-M2",341.4769018,-4.959259355,0.579029155,-8.564783509,1.08e-17,5.91e-14
"1061","Rn45s",33895.07922,-3.855669634,1.04941263,-3.674121621,0.000238669,0.003769892
"1062","Crisp1",34.62233623,-11.10596137,1.964596785,-5.653048732,1.58e-08,2.16e-06
"1063","Mut",432.9380597,1.185306481,0.409405448,2.895189808,0.003789293,0.028930774
"1064","Tnfrsf21",273.8433756,-2.465158258,0.583164121,-4.227211808,2.37e-05,0.000675907
"1065","Slc25a27",217.44972,-2.411543703,0.668509136,-3.607345919,0.000309345,0.004620336
"1066","Cyp39a1",97.50428425,-2.979630671,0.737859793,-4.038207122,5.39e-05,0.001256137
"1067","Rsph9",5.664394472,-6.500389881,1.726433908,-3.765212125,0.000166408,0.002926225
"1068","Gtpbp2",1867.446186,-1.568229659,0.544569034,-2.879762825,0.003979744,0.029786629
"1069","Crip3",20.26680901,-4.249813704,0.920537958,-4.616663185,3.9e-06,0.00017369
"1070","Cul9",41.40165994,-3.416342247,1.039708352,-3.285865925,0.001016694,0.011003922
"1071","Klc4",145.9367439,-2.988951846,0.542272429,-5.511900823,3.55e-08,4.36e-06
"1072","Rpl7l1",1254.1383,1.017890333,0.342963038,2.967930125,0.002998125,0.024354218
"1073","Guca1b",17.58333199,-4.528920698,1.218515577,-3.716752402,0.0002018,0.003322967
"1074","Trem1",22.02437701,13.37063405,3.307062165,4.043054948,5.28e-05,0.001239842
"1075","Trem2",122.4171042,-7.244601249,2.092346571,-3.462428907,0.000535323,0.006907963
"1076","Tbc1d5",188.3350181,-2.150336727,0.43641873,-4.927232908,8.34e-07,5.15e-05
"1077","Efhb",6.174025289,-4.357746331,1.4752924,-2.953818735,0.003138683,0.025231197
"1078","Sgol1",111.4571932,4.37451057,1.099648939,3.978097386,6.95e-05,0.001518731
"1079","Uhrf1",330.0416583,3.185428276,0.995586404,3.199549796,0.001376424,0.013621546
"1080","Gm20219",2029.924519,-1.707898421,0.585234456,-2.918314881,0.003519288,0.02735859
"1081","Catsperd",4.631897002,-7.006982181,2.308194236,-3.035698674,0.002399791,0.0206162
"1082","C3",526.7513035,-4.792917611,1.129363495,-4.243910515,2.2e-05,0.000641811
"1083","Txndc2",9.634752799,-4.494937203,1.628068568,-2.760901654,0.005764203,0.039129875
"1084","Rab31",1265.075164,2.405953699,0.626740163,3.838837591,0.000123618,0.00233115
"1085","Ppp4r1",1109.735708,1.19456802,0.388821125,3.072281684,0.002124292,0.018882728
"1086","Twsg1",1724.866966,1.124628885,0.325063818,3.459717204,0.000540743,0.006942923
"1087","Mtcl1",17.71351663,-3.537815601,1.322270604,-2.675560955,0.007460431,0.047282209
"1088","Ptprm",45.33951528,-10.81920721,1.987617023,-5.443305768,5.23e-08,5.99e-06
"1089","Lpin2",223.063409,-1.966078353,0.49268443,-3.990542897,6.59e-05,0.001459883
"1090","Ndc80",77.66913268,4.88618176,1.200263597,4.070923897,4.68e-05,0.001136943
"1091","Wdr43",877.1234906,1.427794165,0.315674805,4.522990568,6.1e-06,0.000239051
"1092","Xdh",1443.323533,3.739218736,0.716116433,5.221523432,1.77e-07,1.58e-05
"1093","Hnrnpll",492.1178723,1.608680691,0.502631786,3.200515236,0.001371821,0.013611052
"1094","Prkce",93.22569955,-4.222625111,0.735271023,-5.742950529,9.3e-09,1.42e-06
"1095","Pigf",266.1361637,2.306463868,0.519591801,4.438992035,9.04e-06,0.000324549
"1096","Socs5",947.0427609,1.421089731,0.348768801,4.074589607,4.61e-05,0.00112273
"1097","Ttc7",1523.529905,-1.539976419,0.437492074,-3.520009867,0.000431531,0.005911048
"1098","Calm2",6479.93888,-2.241083386,0.53216335,-4.211269691,2.54e-05,0.000718747
"1099","Epcam",6551.656189,-1.533780978,0.481508622,-3.185365554,0.001445713,0.014125338
"1100","Crem",151.5705127,2.135806035,0.689352918,3.098276628,0.001946496,0.0176182
"1101","Bambi",79.15025856,-5.452000552,0.992077407,-5.495539475,3.9e-08,4.68e-06
"1102","Zeb1",75.80262274,-3.400955027,1.186558819,-2.866233828,0.004153873,0.030663244
"1103","Arhgap12",1047.090099,-1.135070075,0.382050817,-2.970992405,0.002968391,0.024215077
"1104","Kif5b",4629.942754,1.060460288,0.308722139,3.434999157,0.000592556,0.007390627
"1105","Mib1",159.5763488,2.796330086,0.987069533,2.832961601,0.004611893,0.033028973
"1106","Cabyr",83.61411656,-3.001392965,0.768662262,-3.904696656,9.43e-05,0.001894126
"1107","Dsc2",358.4002725,-3.030951913,0.778547221,-3.893086807,9.9e-05,0.001963274
"1108","Dsg4",38.69875126,-6.919207613,1.888236604,-3.664375321,0.000247943,0.003856919
"1109","Dsg3",902.0277586,2.924217728,1.061818154,2.753972249,0.005887676,0.03965718
"1110","B4galt6",80.77863805,-2.33906727,0.877746342,-2.664855617,0.007702138,0.04821059
"1111","Slc39a6",2246.393376,1.108173345,0.339463323,3.264486236,0.001096628,0.011597289
"1112","Fhod3",80.81362507,-6.638033888,1.471838882,-4.510027538,6.48e-06,0.000249676
"1113","AW554918",106.0653747,-1.780423172,0.569420851,-3.12672634,0.001767644,0.016389923
"1114","Kif20a",73.63375685,3.406472186,1.142853469,2.980672743,0.00287616,0.023625707
"1115","Cdc25c",32.48867162,5.034943108,1.489521701,3.380241527,0.000724222,0.008522635
"1116","Sil1",469.7336089,-2.817709299,0.490808589,-5.740953529,9.41e-09,1.42e-06
"1117","Cxxc5",34.36208283,-3.925181225,1.177975811,-3.332140769,0.000861807,0.009673008
"1118","Eif4ebp3",448.0418792,-1.695733558,0.413337981,-4.102535062,4.09e-05,0.001027907
"1119","Pcdhb17",124.8794097,1.537083886,0.480360657,3.199853828,0.001374973,0.013621546
"1120","Pcdhb22",32.15108563,2.717748637,0.956087246,2.842573884,0.004475086,0.032381164
"1121","Pcdhga6",24.20403948,4.718066992,1.609755388,2.930921696,0.00337958,0.026541011
"1122","Tcerg1",744.5637868,1.567677671,0.415993093,3.768518505,0.000164219,0.00289105
"1123","Ppp2r2b",4.993423801,-7.130013346,2.351491851,-3.032123348,0.002428399,0.020780664
"1124","Dpysl3",451.2946846,2.018981775,0.760438362,2.655023571,0.007930287,0.049224789
"1125","Spink1",36.23932418,-4.918254615,1.513288803,-3.250043618,0.001153873,0.012006686
